"","type","variable","obs","pred"
"6112...22860","calibration","pH",4.9000001,4.29756688576943
"6419...22861","calibration","pH",5.80000019,6.03284351606249
"235...22862","calibration","pH",6.01,6.51909444725557
"6706...22863","calibration","pH",5.69999981,6.30355879411084
"7851...22864","calibration","pH",5.6,5.81743911258944
"5921...22865","calibration","pH",5.80000019,5.87849401947848
"1450...22866","calibration","pH",5.81,5.927111824894
"7338...22867","calibration","pH",5.5999999,5.56676522151627
"6577...22868","calibration","pH",6.69999981,6.70368113337875
"1594...22869","calibration","pH",5.97,6.00419179178063
"7303...22870","calibration","pH",5.0999999,5.29393889444492
"6238...22871","calibration","pH",5.80000019,5.76521163430837
"7998...22872","calibration","pH",5.6,5.47347513928877
"7779...22873","calibration","pH",5.9000001,5.92364673150183
"1824...22874","calibration","pH",6.44,6.05216114564572
"4618...22875","calibration","pH",5,5.08054747366599
"4555...22876","calibration","pH",4.9000001,5.31689116168778
"213...22877","calibration","pH",6.22,6.47111524054348
"8373...22878","calibration","pH",5.9,5.79291593716178
"7655...22879","calibration","pH",5.9000001,5.22788132430979
"6929...22880","calibration","pH",6.2,6.05314566436095
"4229...22881","calibration","pH",5.9000001,5.65761724165699
"4156...22882","calibration","pH",4.69999981,5.0393864847004
"7780...22883","calibration","pH",5.5,5.74282667140613
"8562...22884","calibration","pH",6.1,5.87242069855722
"6402...22885","calibration","pH",5.69999981,5.85297555889999
"5477...22886","calibration","pH",6,6.11855489742875
"7325...22887","calibration","pH",4.4000001,5.52309278296649
"7331...22888","calibration","pH",6.3,5.92184620757994
"7141...22889","calibration","pH",4.5,4.54606558513285
"7876...22890","calibration","pH",5.9000001,5.91258566192345
"6373...22891","calibration","pH",4.5999999,5.06506998490654
"6888...22892","calibration","pH",5.6,5.88318491095317
"6425...22893","calibration","pH",5.9000001,5.96340417760084
"4228...22894","calibration","pH",5.5,5.24449784805439
"8295...22895","calibration","pH",5.69999981,5.40215873421706
"6450...22896","calibration","pH",5.4000001,5.84721895917094
"8540...22897","calibration","pH",5.5999999,5.74566480632589
"6173...22898","calibration","pH",5.4000001,5.63958418936674
"4212...22899","calibration","pH",6.0999999,5.92809052186069
"8427...22900","calibration","pH",5.1,5.42781632272116
"5708...22901","calibration","pH",5.5,5.34203125910519
"4193...22902","calibration","pH",6.19999981,6.21831317795232
"4643...22903","calibration","pH",5.4000001,5.0913643307693
"8425...22904","calibration","pH",5.2,5.36578333226669
"7002","calibration","pH",5.8,5.47932743926063
"7560...22906","calibration","pH",6.0999999,5.93860763450372
"5417...22907","calibration","pH",6,6.30236111062922
"5927...22908","calibration","pH",5.4000001,5.02770143926787
"4273...22909","calibration","pH",5.5999999,4.99500953106744
"7814...22910","calibration","pH",5.5,5.37873655853111
"1550...22911","calibration","pH",5.75,5.8620519847931
"7576...22912","calibration","pH",7,6.80532754976362
"6938...22913","calibration","pH",5.8,6.18143673286293
"4288...22914","calibration","pH",5,5.13034241742824
"5930...22915","calibration","pH",5.9000001,5.30445568541308
"1270...22916","calibration","pH",5.88,5.75858529604766
"7127...22917","calibration","pH",4.69999981,4.79535229747224
"6351...22918","calibration","pH",5.0999999,4.89223548950044
"1410...22919","calibration","pH",5.52,5.6384340045915
"8190...22920","calibration","pH",5.6,6.01004581063027
"6397...22921","calibration","pH",5.80000019,5.75211087373919
"6161...22922","calibration","pH",5.19999981,5.07975041860703
"5561...22923","calibration","pH",6.69999981,7.12643675753514
"8433...22924","calibration","pH",4.9,4.5280181129163
"4130...22925","calibration","pH",5.30000019,5.03601702569788
"1484...22926","calibration","pH",5.06,5.29142958992826
"8339...22927","calibration","pH",5.6,5.37651720674661
"6047...22928","calibration","pH",5.9000001,5.78991262376906
"7273...22929","calibration","pH",5,4.98084068292174
"4215...22930","calibration","pH",5.30000019,5.00189392783173
"5624...22931","calibration","pH",4.5999999,4.80136318033545
"6841...22932","calibration","pH",5.19999981,5.75694279789933
"5658...22933","calibration","pH",5.4000001,5.61061137181216
"6890...22934","calibration","pH",5.80000019,5.97612201335977
"1776...22935","calibration","pH",6.28,6.03196027763398
"7520...22936","calibration","pH",5.5,5.77012624471792
"7039","calibration","pH",5.9,5.8241963354707
"4780...22938","calibration","pH",5,4.95829034676801
"4499...22939","calibration","pH",5,5.54964676807031
"8439...22940","calibration","pH",5.69999981,5.49236799986341
"4809...22941","calibration","pH",5.30000019,5.40605890130131
"8250...22942","calibration","pH",5.8,5.59799523343667
"6858...22943","calibration","pH",5.7,5.72968342821888
"8466...22944","calibration","pH",5.80000019,5.8624047101744
"8404...22945","calibration","pH",5.4,5.576645183449
"8220...22946","calibration","pH",5.30000019,5.72386640151128
"219...22947","calibration","pH",6.12,6.5616846278277
"7917...22948","calibration","pH",6.9000001,6.55870059854475
"6691...22949","calibration","pH",5.8,6.03818387892085
"7915...22950","calibration","pH",6.4,6.41861325113363
"1424...22951","calibration","pH",5.81,5.81303572756383
"5953...22952","calibration","pH",5.5,4.98089697350021
"4556...22953","calibration","pH",5.5,5.68038138483564
"7994...22954","calibration","pH",5.4,5.45630573193632
"7353...22955","calibration","pH",5.4000001,5.48032198345771
"1398...22956","calibration","pH",5.96,6.09085269637977
"6537...22957","calibration","pH",6.19999981,5.75890844751467
"8387...22958","calibration","pH",5.6,5.76831033415946
"6671...22959","calibration","pH",5.19999981,5.93645487790544
"5964...22960","calibration","pH",5.19999981,6.09680100177809
"1866...22961","calibration","pH",5.61,5.61148004024285
"1834...22962","calibration","pH",5.57,5.69874286063837
"5829...22963","calibration","pH",8.19999981,8.32164273276277
"7439...22964","calibration","pH",5.5,6.03105380653989
"6699...22965","calibration","pH",8.19999981,8.474544467708
"4122...22966","calibration","pH",5.9000001,6.4663247168594
"4231...22967","calibration","pH",6.0999999,5.82291395349571
"7574...22968","calibration","pH",6.69999981,6.27980709653788
"4619...22969","calibration","pH",5.19999981,5.08725638744591
"5521...22970","calibration","pH",6.30000019,6.68062084882119
"8412...22971","calibration","pH",5.2,5.33935803125391
"1608...22972","calibration","pH",5.82,5.67327072385613
"5549...22973","calibration","pH",5,5.42725799499956
"1372...22974","calibration","pH",6.52,6.17628710108804
"8518...22975","calibration","pH",5.4000001,4.99050135181236
"5467...22976","calibration","pH",7.4000001,7.35326793381026
"1848...22977","calibration","pH",6.14,5.93690526411338
"1556...22978","calibration","pH",6.17,5.90929340389067
"1298...22979","calibration","pH",6,5.77835972916152
"4767...22980","calibration","pH",5.5,5.57620553851956
"1486...22981","calibration","pH",5.56,5.73399150968488
"4746...22982","calibration","pH",5.19999981,4.69481992037998
"8482...22983","calibration","pH",5.80000019,6.07510626224721
"4557...22984","calibration","pH",5.69999981,5.90034237219516
"4223...22985","calibration","pH",5.9000001,5.77661446428397
"6449...22986","calibration","pH",5.4000001,5.82134430816614
"5533...22987","calibration","pH",6.69999981,6.64303933397866
"1822...22988","calibration","pH",6.17,5.90417034093642
"6396...22989","calibration","pH",5.80000019,5.69256493398109
"5642...22990","calibration","pH",5.30000019,5.49320960642111
"7019","calibration","pH",5.4,5.38767238325481
"8236...22992","calibration","pH",5.69999981,5.47430414163518
"1430...22993","calibration","pH",5.61,5.74373610357078
"7977...22994","calibration","pH",6.19999981,6.29124901503429
"5716...22995","calibration","pH",6.5999999,6.2731071172718
"7900...22996","calibration","pH",5.69999981,6.32382026820236
"6371...22997","calibration","pH",4.5999999,5.02972810300278
"8354...22998","calibration","pH",5.6,5.28651389513764
"1762...22999","calibration","pH",5.62,5.71611522691847
"6842...23000","calibration","pH",5.30000019,6.05096414203294
"4591...23001","calibration","pH",5,5.14000596518845
"1588...23002","calibration","pH",6.39,6.08562483214584
"5968...23003","calibration","pH",7.19999981,6.33577872289546
"7234...23004","calibration","pH",5,5.32391856526147
"5006...23005","calibration","pH",6.5,6.57494056608225
"5640...23006","calibration","pH",4.80000019,4.73544520561375
"6517...23007","calibration","pH",5.4,5.3326298424559
"4308...23008","calibration","pH",5.19999981,5.34152980261057
"6378...23009","calibration","pH",5.9000001,6.12926634819006
"4120...23010","calibration","pH",6.5999999,6.77869924913746
"7124...23011","calibration","pH",4.6,4.2946435499586
"4825...23012","calibration","pH",5.30000019,5.37544194952299
"7890...23013","calibration","pH",6.5,6.46618080964434
"1872...23014","calibration","pH",5.75,5.81268052919673
"6927...23015","calibration","pH",6.1,5.83902594589893
"1778...23016","calibration","pH",5.63,5.70133456620971
"4962...23017","calibration","pH",6.0999999,6.17651240063458
"4602...23018","calibration","pH",4.80000019,5.32521420911699
"5530...23019","calibration","pH",6.4000001,6.33160108680816
"6854...23020","calibration","pH",5.5,5.14148225906782
"7394...23021","calibration","pH",6.4000001,5.89172173630243
"5845...23022","calibration","pH",7.9000001,7.23568147626567
"7553...23023","calibration","pH",5.80000019,5.51544888141646
"6198...23024","calibration","pH",7,6.62263463266716
"6553...23025","calibration","pH",5.5999999,5.96873142982375
"8218...23026","calibration","pH",4.80000019,5.43715895073897
"5729...23027","calibration","pH",5.0999999,4.83215939402746
"5857...23028","calibration","pH",6.30000019,6.61721216291222
"6347...23029","calibration","pH",5.30000019,5.41655469924726
"8456...23030","calibration","pH",7.69999981,6.74648391481901
"6674...23031","calibration","pH",7.69999981,8.23216746245043
"6901...23032","calibration","pH",5.5999999,5.51893332852902
"1796...23033","calibration","pH",5.36,5.48141450079567
"6372...23034","calibration","pH",4.5999999,5.09430304710453
"6072...23035","calibration","pH",6.19999981,5.88299496910356
"6902...23036","calibration","pH",5.4000001,5.22726237078648
"5923...23037","calibration","pH",6.19999981,6.12920050159195
"8402...23038","calibration","pH",5.9,6.02275913290481
"7959...23039","calibration","pH",5.5999999,5.62572709547042
"7219...23040","calibration","pH",6.1,5.93947389380236
"5663...23041","calibration","pH",5.80000019,6.36730627175096
"5660...23042","calibration","pH",5.5999999,5.67459386252599
"5867...23043","calibration","pH",5.80000019,5.5868470331849
"5378...23044","calibration","pH",6.69999981,5.80863436053442
"4498...23045","calibration","pH",5.0999999,5.09321448801516
"5653...23046","calibration","pH",5.5,5.42782880378304
"6703...23047","calibration","pH",6.4000001,6.43398240292718
"6836...23048","calibration","pH",5.80000019,5.51721305783297
"6673...23049","calibration","pH",6,6.59359627697268
"6576...23050","calibration","pH",6.69999981,6.21434297552844
"8519...23051","calibration","pH",5.30000019,5.10224207828568
"1862...23052","calibration","pH",6.32,6.01626938229059
"5947...23053","calibration","pH",5.5,5.14069390053386
"1614...23054","calibration","pH",5.89,5.8755894292717
"7669...23055","calibration","pH",6.1,6.18048866976161
"4822...23056","calibration","pH",5.30000019,5.31321588854101
"5379...23057","calibration","pH",5.5,5.79224736603374
"7299...23058","calibration","pH",5.4000001,5.50640853387509
"7967...23059","calibration","pH",6,6.04332971017622
"6069...23060","calibration","pH",5.30000019,5.40393875285578
"5730...23061","calibration","pH",5.4000001,5.02902785648186
"7312...23062","calibration","pH",5.5,6.05531699779734
"6972...23063","calibration","pH",6.4000001,6.50552180566365
"8361...23064","calibration","pH",5.7,5.74260423715924
"7788...23065","calibration","pH",5.5999999,5.4902662049166
"1838...23066","calibration","pH",5.97,5.76352046858169
"6352...23067","calibration","pH",5,4.92600476228934
"7979...23068","calibration","pH",6.30000019,6.13541530793408
"7975...23069","calibration","pH",5.4,5.6948198483073
"6170...23070","calibration","pH",5.19999981,4.95649607728209
"1374...23071","calibration","pH",5.26,5.51971739703794
"5410...23072","calibration","pH",5.80000019,6.00053417274321
"8003...23073","calibration","pH",5.9000001,5.22717259968596
"4230...23074","calibration","pH",6.0999999,5.80585115886981
"5463...23075","calibration","pH",6.80000019,6.80804792435669
"5942...23076","calibration","pH",5.30000019,4.83325192212583
"4584...23077","calibration","pH",5,5.15991114040921
"1804...23078","calibration","pH",6.28,6.09168598926002
"7658...23079","calibration","pH",6.0999999,5.58048564009202
"4592...23080","calibration","pH",5.19999981,5.21692704813531
"5550...23081","calibration","pH",5,5.41842170970691
"6526...23082","calibration","pH",5.80000019,5.67092045737175
"7286...23083","calibration","pH",5.5,5.73310522571476
"5971...23084","calibration","pH",6.0999999,6.07876167314978
"6676...23085","calibration","pH",5.19999981,5.13706997526824
"7982...23086","calibration","pH",6.1,6.21440673191461
"5515...23087","calibration","pH",6.4000001,6.63294257936364
"7781...23088","calibration","pH",6.0999999,6.16870784604489
"4969...23089","calibration","pH",6.30000019,6.30966343792765
"5922...23090","calibration","pH",6.19999981,6.13899882099103
"7173...23091","calibration","pH",5.69999981,5.81492906645979
"7364...23092","calibration","pH",5.4,5.56284638221135
"4219...23093","calibration","pH",4.9000001,5.14472732815046
"1386...23094","calibration","pH",6.25,6.08923525798755
"6940...23095","calibration","pH",6.0999999,6.42335634778676
"7973...23096","calibration","pH",6,5.7913734110929
"8483...23097","calibration","pH",6.19999981,6.19344419905087
